0,14.1340722036,22.1314016568
1,14.1542551468,25.5856964644
2,14.1528233558,24.8920153768
3,14.1545574412,26.692778459
4,14.1839052646,23.7042264578
5,14.1427749569,28.5298869642
6,14.1382301517,24.2518733493
7,14.1210215321,21.9132172033
8,14.140891041,24.9086145017
9,14.1390261343,25.8734593034
10,14.143204154,23.2713181675
11,14.1510576267,24.6652722574
12,14.132035796,26.0238458005
13,14.1563451857,26.1984980833
14,14.16266155,23.2540201441
15,14.1505761054,23.2805943268
16,14.1578121819,28.4246823446
17,14.143181034,27.6057337996
18,14.1570469419,24.1154517404
19,14.1746279539,24.3360207706
20,14.1298292461,21.2636424661
21,14.1714789765,22.6014914528
22,14.1511323549,22.8581022463
23,14.1820060797,23.9822308866
24,14.1526591605,24.2614807946
25,14.1478270471,25.1362685633
26,14.1423291598,24.9475460848
27,14.1327957423,25.9201903988
28,14.1236269477,27.8260843653
29,14.1347889481,19.3571891666
30,14.140159021,25.9789819032
31,14.1577335917,19.9265699432
32,14.1356978421,22.7864321167
33,14.1910371502,23.0449438537
34,14.1467119905,28.0005236617
35,14.1507988426,24.44047126
36,14.1706999549,25.6011382974
37,14.1549829721,25.3758546875
38,14.1508959378,25.3322385893
39,14.1721579643,27.4410478664
40,14.1182448324,25.0036559225
41,14.1559254289,23.7565087865
42,14.1562200974,25.0102682288
43,14.155968518,25.2947943337
44,14.1444473099,22.6453721402
45,14.1452913787,29.0471237737
46,14.1613776836,21.8996199237
47,14.1425255764,23.048346564
48,14.1978481591,24.5531527017
49,14.1563644081,27.806432198
50,14.1601075927,23.1928514135
51,14.1654477822,23.1434262415
52,14.1499012651,28.0632840966
53,14.1708645455,27.7334349351
54,14.1212437771,24.62169527
55,14.1567627115,23.6002607492
56,14.1599680974,19.9618218117
57,14.1607862689,24.8672077023
58,14.1667190265,27.9827973933
59,14.1466086454,27.2317456635
60,14.1560211674,27.5606202881
61,14.1586526299,26.0015411822
62,14.1773131448,27.8205668762
63,14.1697713139,22.3835719331
64,14.156721505,23.710857637
65,14.1485500082,25.2957632076
66,14.1594778935,30.7787931304
67,14.1359618456,20.5452672927
68,14.1437684392,21.6059856993
69,14.1591838631,25.8958896909
70,14.1741422725,26.4963086163
71,14.1557406128,23.373812431
72,14.1320637373,24.3601922304
73,14.1371286581,24.0777868815
74,14.1382005388,23.1987588767
75,14.157058042,26.7700346188
76,14.1525079505,21.8512043596
77,14.1524853051,25.8586951701
78,14.1735039134,27.478111202
79,14.145705354,26.6587356003
80,14.1211151293,29.9220952637
81,14.15798005,25.4736228249
82,14.1453226018,21.0829389799
83,14.1579364004,20.3999473523
84,14.1459037495,23.3494723366
85,14.1313582606,22.9997208017
86,14.1478450737,24.4474826294
87,14.1578932495,26.0172402543
88,14.1280198051,24.4391475875
89,14.1559780136,23.265169386
90,14.1769002621,26.139626097
91,14.1569329526,24.3953619969
92,14.1511246636,26.8168789075
93,14.1391691849,23.5600168613
94,14.1725487699,23.9196387465
95,14.1546272319,20.3526314567
96,14.1469314303,24.4983150705
97,14.1158088401,23.8077872587
98,14.1584669574,24.3134039981
99,14.1752194161,23.0647474849
