0,14.1340722036,21.9566450678
1,14.1542551468,25.6639847083
2,14.1528233558,24.7165950822
3,14.1545574412,26.4825490968
4,14.1839052646,23.5499106163
5,14.1427749569,28.4475413095
6,14.1382301517,23.9377102323
7,14.1210215321,21.5756231833
8,14.140891041,24.6095101458
9,14.1390261343,25.7672829984
10,14.143204154,22.9020631765
11,14.1510576267,24.3822889362
12,14.132035796,25.845831578
13,14.1563451857,25.8107228793
14,14.16266155,23.020754516
15,14.1505761054,22.8876648767
16,14.1578121819,28.0739652415
17,14.143181034,27.372658138
18,14.1570469419,23.893218829
19,14.1746279539,23.8731877465
20,14.1298292461,20.8401900539
21,14.1714789765,22.2099866578
22,14.1511323549,22.652833511
23,14.1820060797,23.6934083318
24,14.1526591605,24.0569804814
25,14.1478270471,24.9649901618
26,14.1423291598,24.756141015
27,14.1327957423,25.5858110774
28,14.1236269477,28.5643563268
29,14.1347889481,19.0689248905
30,14.140159021,25.9422890197
31,14.1577335917,19.6236931101
32,14.1356978421,22.5115047881
33,14.1910371502,22.6721369846
34,14.1467119905,27.790866566
35,14.1507988426,24.2065618106
36,14.1706999549,25.5363925995
37,14.1549829721,25.1626586029
38,14.1508959378,25.0235859056
39,14.1721579643,27.5260730499
40,14.1182448324,24.7316740455
41,14.1559254289,23.4538908515
42,14.1562200974,24.7423382184
43,14.155968518,24.9335441882
44,14.1444473099,22.2893311498
45,14.1452913787,28.9239606139
46,14.1613776836,21.4981892589
47,14.1425255764,22.8128697413
48,14.1978481591,24.254167722
49,14.1563644081,27.8539529399
50,14.1601075927,23.0937192062
51,14.1654477822,22.7037060815
52,14.1499012651,28.0268619395
53,14.1708645455,27.7226493386
54,14.1212437771,24.5069527826
55,14.1567627115,23.2635982646
56,14.1599680974,19.7936656691
57,14.1607862689,24.6196409777
58,14.1667190265,27.9922299936
59,14.1466086454,27.0382609017
60,14.1560211674,27.4228654629
61,14.1586526299,25.6389550378
62,14.1773131448,27.4027115976
63,14.1697713139,22.0217893072
64,14.156721505,23.5585797276
65,14.1485500082,25.0907792797
66,14.1594778935,30.4780245366
67,14.1359618456,20.2429926455
68,14.1437684392,21.3192156003
69,14.1591838631,25.3756221842
70,14.1741422725,26.1554591051
71,14.1557406128,23.0765895097
72,14.1320637373,24.1451004603
73,14.1371286581,23.7040453108
74,14.1382005388,22.9801528574
75,14.157058042,26.4390542671
76,14.1525079505,21.6952677999
77,14.1524853051,25.8083528448
78,14.1735039134,27.5248446962
79,14.145705354,26.6029283039
80,14.1211151293,29.5840699733
81,14.15798005,25.0602255232
82,14.1453226018,20.7836761168
83,14.1579364004,20.0252825383
84,14.1459037495,23.2145766129
85,14.1313582606,22.7713068543
86,14.1478450737,24.2262994253
87,14.1578932495,25.5921191614
88,14.1280198051,24.2597097927
89,14.1559780136,22.8907934158
90,14.1769002621,25.9008405037
91,14.1569329526,24.0660195343
92,14.1511246636,26.5825126763
93,14.1391691849,23.4267148331
94,14.1725487699,23.6919516121
95,14.1546272319,20.2769357363
96,14.1469314303,24.3527955894
97,14.1158088401,23.6710941011
98,14.1584669574,24.2107988496
99,14.1752194161,22.7743087981
