0,15.2694149943
199,2.17888619366
399,1.79275295681
599,1.62516894089
799,1.51916482759
999,1.43906581738
1199,1.37879955497
1399,1.32914169669
1599,1.29117675373
1799,1.25831957453
1999,1.22985829006
2199,1.20524482341
2399,1.18400754486
2599,1.16576757042
2799,1.14928882501
2999,1.13423151874
3199,1.12096581664
3399,1.10879572364
3599,1.09813040789
3799,1.08768372242
3999,1.07786831076
4199,1.0691298608
4399,1.06112706598
4599,1.05366899998
4799,1.04648232302
4999,1.03985117949
5199,1.03337796751
5399,1.02756204097
5599,1.02196999782
5799,1.0165525038
5999,1.01141043057
6199,1.00675889158
6399,1.00203352265
6599,0.997711690829
6799,0.993484345892
6999,0.989426811155
7199,0.985611423072
7399,0.982004122086
7599,0.978371377273
7799,0.974954192184
7999,0.97177728178
