0,45.8961180787
1,38.7279216709
2,32.640996449
3,27.9964618612
4,24.7848385341
5,22.4527412706
6,20.8354837605
7,19.4689733279
8,18.3170400172
9,17.3746169026
10,16.5244480008
11,15.8114614457
12,15.1589637739
13,14.5929286701
14,14.0786832385
15,13.6443219579
16,13.2396354338
17,12.8459602751
18,12.4979745014
19,12.1638872075
20,11.85356159
21,11.5736557219
22,11.2970057159
23,11.0470477452
24,10.8197172953
25,10.6020666046
26,10.3842937203
27,10.1774398697
28,9.9820061238
29,9.81365901279
30,9.64381144589
31,9.47907491601
32,9.32015359531
33,9.16703906794
34,9.01898730711
35,8.88368938984
36,8.75986029732
37,8.63553989383
38,8.51322342621
39,8.40280271995
40,8.29244834143
41,8.19906920868
42,8.09465462811
43,8.00749851138
44,7.90978859665
45,7.82288573567
46,7.74495434473
47,7.65891518937
48,7.58243140392
49,7.50967919912
50,7.4419905434
51,7.37012830784
52,7.30023135839
53,7.23003391092
54,7.16202104994
55,7.09376406142
56,7.02986810388
57,6.97552422114
58,6.91668134962
59,6.85582761142
60,6.79838667066
61,6.74401656067
62,6.69135151834
63,6.64364823571
64,6.59406458368
65,6.54523543134
66,6.49758544027
67,6.45094790437
68,6.41037363308
69,6.36750604476
70,6.32169905705
71,6.28464398628
72,6.24502528028
73,6.20436408867
74,6.16303223185
75,6.12357745581
76,6.08844848859
77,6.05244779518
78,6.01631620274
79,5.98033364395
80,5.94675571496
81,5.91246769467
82,5.87667644633
83,5.84748161373
84,5.81521279875
85,5.78739091678
86,5.75857717894
87,5.72539164066
88,5.69681274884
89,5.66952767189
90,5.63845175516
91,5.61219204446
92,5.58645429038
93,5.55851208112
94,5.53414691228
95,5.50912433282
96,5.48570774873
97,5.46017724462
98,5.43385030813
99,5.41158987642
100,5.39015732366
101,5.36663464469
102,5.34304285746
103,5.32070062407
104,5.29847720026
105,5.27495213297
106,5.25327018732
107,5.23185973957
108,5.21051945208
109,5.19029143914
110,5.17017645331
111,5.15094786329
112,5.1346820301
113,5.11934562013
114,5.10192682874
115,5.08369734812
116,5.06555726992
117,5.04640304026
118,5.0311778522
119,5.01223560354
120,4.99620609634
121,4.98249247755
122,4.96573677739
123,4.95220103678
124,4.93772270247
125,4.922852529
126,4.90541120417
127,4.89157195642
128,4.87445525747
129,4.85996670538
130,4.84616350527
131,4.83348901854
132,4.8203227917
133,4.80780525332
134,4.79324349575
135,4.78127678326
136,4.76924829158
137,4.75603982915
138,4.74208196779
139,4.73079736938
140,4.71860663688
141,4.70539387045
142,4.69129007212
143,4.68015040821
144,4.66878553562
145,4.65678796225
146,4.64570698077
147,4.63414589571
148,4.62257887332
149,4.61091749577
150,4.59724057028
151,4.58851889691
152,4.5768536369
153,4.56533733484
154,4.55301271402
155,4.54235867379
156,4.53209995036
157,4.52033235366
158,4.51175383674
159,4.50163684314
160,4.49077576238
161,4.47992426856
162,4.46995282882
163,4.46009206397
164,4.45086823264
165,4.4426204282
166,4.43130565704
167,4.42183957539
168,4.41254931809
169,4.40377402052
170,4.39430289141
171,4.3859026638
172,4.37726727286
173,4.36859751097
174,4.35978820581
175,4.35138905
176,4.3429910336
177,4.33453086567
178,4.32545163127
179,4.31677936062
180,4.30925579508
181,4.30022536959
182,4.29199024102
183,4.28271946324
184,4.27642482378
185,4.26899246065
186,4.26073013987
187,4.25352848907
188,4.2457704457
189,4.23869773989
190,4.23185193683
191,4.224302043
192,4.2180981815
193,4.21241869414
194,4.20650381152
195,4.19995006493
196,4.19375359541
197,4.18716600609
198,4.18187893747
199,4.17342253882
200,4.1666309025
201,4.1594143829
202,4.1527231437
203,4.14595167387
204,4.1395235482
205,4.1336670928
206,4.12774559068
207,4.12168561981
208,4.11529492114
209,4.11050874113
210,4.1036049802
211,4.0966716176
212,4.09075162739
213,4.0840578028
214,4.07703310188
215,4.07221413389
216,4.06766515637
217,4.06234339046
218,4.05581300096
219,4.05008184896
220,4.04506090295
221,4.03901725373
222,4.03344449503
223,4.02677540263
224,4.02004536241
225,4.01508458288
226,4.01106165306
227,4.00559816875
228,4.00038044551
229,3.99381146408
230,3.98760974703
231,3.98315475665
232,3.97740614401
233,3.97140686691
234,3.96627455848
235,3.96252797713
236,3.95699512059
237,3.95141951392
238,3.94729700077
239,3.94131804392
240,3.93691141277
241,3.93112494911
242,3.92723511713
243,3.9228675069
244,3.91803474874
245,3.91286147424
246,3.90890129083
247,3.90456854108
248,3.90055353653
249,3.89439545707
250,3.89095400877
251,3.88628880889
252,3.8812168122
253,3.87726143794
254,3.87335376895
255,3.86911073689
256,3.86568981268
257,3.86114177285
258,3.85657486645
259,3.85228052691
260,3.84926576171
261,3.84558005419
262,3.84139384028
263,3.83709950956
264,3.83275895572
265,3.82804270625
266,3.82427756868
267,3.82017235127
268,3.81508432038
269,3.81103021108
270,3.80688298001
271,3.80286196979
272,3.79886190365
273,3.79432587272
274,3.78962657812
275,3.78620440251
276,3.78244446495
277,3.77765648647
278,3.77375215311
279,3.76895492834
280,3.76550993697
281,3.76131777474
282,3.7584847491
283,3.75477090351
284,3.75140514477
285,3.74838348722
286,3.74449490165
287,3.74158540878
288,3.73707986314
289,3.73437336089
290,3.73059948574
291,3.72678743312
292,3.72278834787
293,3.71946175283
294,3.7162057008
295,3.71176567618
296,3.70797698336
297,3.70438184682
298,3.70149584541
299,3.69766362569
300,3.69385720708
301,3.69103716954
302,3.68745549255
303,3.68437802132
304,3.68136801294
305,3.67831423903
306,3.67552389467
307,3.67283975268
308,3.66933740292
309,3.66584907072
310,3.66189130543
311,3.65883067423
312,3.65581919675
313,3.65347379422
314,3.65003255858
315,3.64603218163
316,3.64257705201
317,3.63871095367
318,3.63561248911
319,3.633593876
320,3.63018500506
321,3.62747485806
322,3.62513272928
323,3.62171334882
324,3.61854854475
325,3.61488418392
326,3.6116977794
327,3.60954638654
328,3.607236502
329,3.60441945754
330,3.60057961175
331,3.59805712638
332,3.59578821463
333,3.5926630071
334,3.5906446064
335,3.58880547749
336,3.58642004749
337,3.58336946329
338,3.58220120716
339,3.57885621361
340,3.57549280121
341,3.5727011564
342,3.57034829688
343,3.5668933524
344,3.56476436281
345,3.5622859722
346,3.55951463672
347,3.55693934536
348,3.5545088362
349,3.55152961221
350,3.54901002516
351,3.54662208086
352,3.54387236948
353,3.54175655636
354,3.54004123119
355,3.53693051201
356,3.53487223578
357,3.53170153916
358,3.52917882964
