0,193.192614313
1,156.959727985
2,143.449673553
3,133.569226009
4,124.459946271
5,117.327026742
6,110.241957752
7,103.293328173
8,97.5852412086
9,91.9557698428
10,86.9142759076
11,82.3349731591
12,78.072900857
13,74.2468530867
14,70.7342635691
15,67.4489473885
16,64.49242802
17,61.7769097873
18,59.2897048598
19,56.9710977101
20,54.8545090874
21,52.9011944429
22,51.0930264818
23,49.4459544441
24,47.8687071389
25,46.4533189595
26,45.0906719448
27,43.8886854651
28,42.7304327189
29,41.6529547965
30,40.657535397
31,39.7124904109
32,38.8127741241
33,37.9607076631
34,37.2023520837
35,36.45781678
36,35.7529936324
37,35.0822505788
38,34.4497155452
39,33.8271233802
40,33.2520158425
41,32.7093452657
42,32.1624709886
43,31.675819321
44,31.2087732758
45,30.7435728849
46,30.3078640916
47,29.8995636751
48,29.5192594262
49,29.1284156209
50,28.7442231921
51,28.3904042072
52,28.0196079431
53,27.6789913394
54,27.3480214252
55,27.0567144856
56,26.7668818032
57,26.4662040151
58,26.1930019728
59,25.9185232949
60,25.6739032211
61,25.4242155149
62,25.1850919446
63,24.9396288462
64,24.7119979965
65,24.501377198
66,24.2959544598
67,24.0838648981
68,23.8760750768
69,23.6645322745
70,23.4580491116
71,23.267448956
72,23.0889788873
73,22.9084489608
74,22.7323532014
75,22.5584348617
76,22.3882189996
77,22.2263690858
78,22.0611140402
79,21.9020630752
80,21.7460839015
81,21.5991709348
82,21.4615184892
83,21.3175500379
84,21.1871834838
85,21.0494126768
86,20.9197999642
87,20.7824806729
88,20.6616706365
89,20.5484130215
90,20.4213774219
91,20.2941035277
92,20.1834829914
93,20.0792386214
94,19.9591047002
95,19.8438999731
96,19.7324419892
97,19.6299374348
98,19.5294485075
99,19.4210257343
100,19.3215341776
101,19.2214510743
102,19.1242886701
103,19.0307364265
104,18.9447882966
105,18.8555204982
106,18.7751514969
107,18.6885581776
108,18.603345978
109,18.5158730871
110,18.4357263326
111,18.3583730535
112,18.2765694744
113,18.2015276375
114,18.1201227709
115,18.0438377003
116,17.9739708289
117,17.8991369446
118,17.8285752497
119,17.7564048066
120,17.6843196726
121,17.618320118
122,17.5481328534
123,17.483709909
124,17.4213670315
125,17.3613080441
126,17.3042723737
127,17.2410155177
128,17.1743725983
129,17.1164805299
130,17.0565355619
131,16.9962198282
132,16.9414132339
133,16.8887534912
134,16.8285167257
135,16.7711899598
136,16.7133710909
137,16.6605941157
138,16.6121731162
139,16.5547165952
140,16.5056927029
141,16.4601869211
142,16.4144566215
143,16.3659065253
144,16.3202393249
145,16.270275555
146,16.223601978
147,16.1780698158
148,16.1401360775
149,16.0973196677
150,16.0571212188
151,16.010467798
152,15.967004989
153,15.9283664042
154,15.8846338259
155,15.8368474334
156,15.7965212596
157,15.7568483084
158,15.7160226149
159,15.6757870712
160,15.6332958735
161,15.5960125294
162,15.5608677035
163,15.5246302553
164,15.4840450882
165,15.4499813184
166,15.4163785025
167,15.3778543162
168,15.3428726623
169,15.3104660875
170,15.2743461942
171,15.2393217637
172,15.2050903065
173,15.1711607135
174,15.1405436887
175,15.1092061711
176,15.0771416219
177,15.0430940546
178,15.0110979684
179,14.9832693724
180,14.9520437476
181,14.9244051253
182,14.8961413896
183,14.8614623721
184,14.8333301808
185,14.8002069815
186,14.7717988643
187,14.7425133
188,14.7169593533
189,14.6932936429
190,14.667775846
191,14.6411263947
192,14.6116473961
193,14.5834967133
194,14.5580811648
195,14.5308218406
196,14.5047804674
197,14.4796594897
198,14.4530826469
199,14.4272166818
200,14.3993359856
201,14.3750245615
202,14.346706921
203,14.3231124507
204,14.2985370152
205,14.2769495106
206,14.2533675018
207,14.2282948772
208,14.2036957731
209,14.1773967576
210,14.1590293967
211,14.1385569611
212,14.1159701903
213,14.0936661714
214,14.0698954516
215,14.0473256807
216,14.0299306859
217,14.0096798442
218,13.9904687182
219,13.9695696725
220,13.9475390122
221,13.926940666
222,13.9034302765
223,13.8816270996
224,13.86538258
225,13.8407435865
226,13.8184337249
227,13.7975756567
228,13.7790096525
229,13.7598457917
230,13.7401911353
231,13.723403127
232,13.7029859641
233,13.6877379569
234,13.6708500087
235,13.6508426395
236,13.6349298715
237,13.619665891
238,13.6035450624
239,13.5829833855
240,13.5651423857
241,13.5472858644
242,13.532330791
243,13.5147996922
244,13.4954466987
245,13.4778156447
246,13.4598457504
247,13.4422860815
248,13.4272447358
249,13.4098681045
250,13.3949284518
251,13.3775578379
252,13.3615163281
253,13.3464899002
254,13.3286719551
255,13.3135074687
256,13.3011176614
257,13.2850432764
258,13.2664756825
259,13.2500167885
260,13.2349798804
261,13.2181790182
262,13.2028566914
263,13.1873137003
264,13.1748128205
265,13.1609652541
266,13.148155148
267,13.1353240897
268,13.1202383192
269,13.1026223191
270,13.0876968834
271,13.0762902015
272,13.0633981646
273,13.0468623544
274,13.0322514548
275,13.0184630096
276,13.0052995679
277,12.9931287429
278,12.9803992433
279,12.9665900824
280,12.9542177007
281,12.9390040475
282,12.9243440449
283,12.9124335495
284,12.8991785119
285,12.8875115377
286,12.8756810238
287,12.8645240307
288,12.8538382138
289,12.8422024232
290,12.8304727467
291,12.8173210473
292,12.8051750334
293,12.7939085667
294,12.7799648241
295,12.7672034721
296,12.7547372928
297,12.7410482298
298,12.7293518275
299,12.7181388285
300,12.7075559279
301,12.6952559516
302,12.6849433048
303,12.6751529014
304,12.6662553804
305,12.654218262
306,12.64305063
307,12.6331330991
308,12.6240136196
309,12.6152883064
310,12.6037895015
311,12.5930767603
312,12.583393015
313,12.573154205
314,12.5626483495
315,12.5533239471
316,12.5420366272
317,12.5308373215
318,12.5229818911
319,12.5143164411
320,12.5049572152
321,12.4952187126
322,12.4832428251
323,12.474941231
324,12.4663949033
325,12.4562383314
326,12.4451188397
327,12.4359391984
328,12.4267175623
329,12.419620201
330,12.4085809266
331,12.3981776167
332,12.3906270463
333,12.3799215738
334,12.3720768312
335,12.3640217607
336,12.3567334801
337,12.3504006962
338,12.3409834542
339,12.3322542882
340,12.3239621846
341,12.3153250799
342,12.3094387972
343,12.3001489815
344,12.2941018475
345,12.2857208825
346,12.2783999132
347,12.2730498509
348,12.2647464145
349,12.2567916378
350,12.2462419616
351,12.237665472
352,12.2295383152
353,12.2218563463
354,12.2162949465
355,12.2092411233
356,12.1989197214
357,12.1900466415
358,12.1825085564
359,12.1755516761
360,12.1668598785
361,12.1571867117
362,12.1492143083
363,12.1415219353
364,12.1336626633
365,12.1266784876
366,12.1192526265
367,12.1099518599
368,12.1041843311
369,12.0975649999
370,12.0917509503
371,12.0847420868
372,12.0773347777
373,12.0680839819
374,12.0614069338
375,12.0525168678
376,12.045968596
377,12.0405182553
378,12.0332390872
379,12.0273690516
380,12.0199624399
381,12.0121980218
382,12.0048489477
383,11.9988203845
384,11.9911230326
385,11.9838483816
386,11.9775032113
387,11.9715533253
388,11.9638960152
389,11.9571746851
390,11.9498291719
391,11.9446164562
392,11.937284474
393,11.930001933
394,11.9244480377
395,11.9186179513
396,11.9126984123
397,11.9052670107
398,11.8985463174
399,11.8921646268
400,11.8856031441
401,11.8786062579
402,11.8745170523
403,11.8686897365
404,11.8625278213
405,11.8549388908
406,11.8501815499
407,11.843600684
408,11.8377134237
409,11.8322565681
410,11.825095135
411,11.8189722809
412,11.8136194189
413,11.8105526462
414,11.8034375781
415,11.7973545657
416,11.7914271983
417,11.785083102
418,11.7781048467
419,11.7725760369
420,11.7687435212
421,11.7619269502
422,11.7554767175
423,11.7499345933
424,11.7457158342
425,11.7385519282
426,11.7317811049
427,11.7259890591
428,11.7215611115
429,11.7153319702
430,11.7092560411
431,11.7045411208
432,11.6975429598
433,11.6910353479
434,11.6856867575
435,11.6796774985
436,11.673735459
437,11.6678872549
438,11.6639438854
439,11.6591310297
440,11.6543511633
441,11.6487742331
442,11.6423032523
443,11.6377187673
444,11.6328889106
445,11.6276660648
446,11.6221329892
447,11.6178950771
448,11.6122436551
449,11.6070975363
450,11.6024371448
451,11.5990277685
452,11.5962221306
453,11.5906365032
454,11.5852753645
455,11.5787041376
456,11.5740386409
457,11.5700183314
458,11.566900578
459,11.5628588717
460,11.557993639
461,11.5525590604
462,11.5479962707
463,11.5449306938
464,11.5411228715
465,11.5365439737
466,11.5312723359
467,11.5253255319
468,11.5208645286
469,11.516845573
470,11.5119935154
471,11.5069137963
472,11.502196487
473,11.4975359304
474,11.4937178446
475,11.4905103879
476,11.4852038011
477,11.4806865615
478,11.4763065414
479,11.4713544934
480,11.4662242253
481,11.4624403479
482,11.4578784964
483,11.4523683771
484,11.4483447621
485,11.4450146243
486,11.4404807717
487,11.4353531846
488,11.4302036956
489,11.42349575
490,11.4192241765
491,11.4142705825
492,11.4089364069
493,11.4054282925
494,11.4011009175
495,11.3973344739
496,11.392435138
497,11.3886953675
498,11.3848571581
499,11.3811087285
500,11.3775748117
501,11.375803089
502,11.3727082928
503,11.3686740678
504,11.3653069448
505,11.3611445846
506,11.3570416341
507,11.353067569
508,11.3498193012
509,11.3462177569
510,11.3422850735
511,11.3381992375
512,11.3343173791
513,11.3292137129
514,11.3249953075
515,11.3210358378
516,11.3179497271
517,11.3143359549
518,11.3112506016
519,11.3078008673
520,11.3073833757
521,11.3042222832
522,11.3000850352
523,11.296517416
524,11.2933450045
525,11.2890758085
526,11.2839082759
527,11.2796440977
528,11.2765347376
529,11.2729179102
530,11.2703773528
531,11.2662330091
532,11.2620230871
533,11.259378555
534,11.2556173126
535,11.2532606481
536,11.2489232145
537,11.2464872208
538,11.2439475553
539,11.2402965087
540,11.2365007342
541,11.2332170591
542,11.231159624
543,11.2274868357
544,11.2228295394
545,11.2185955309
546,11.2158031676
547,11.2131162257
548,11.2092973138
549,11.2052225893
550,11.201825519
551,11.1980350325
552,11.1939954218
553,11.1888668779
554,11.1852828715
555,11.1814259798
556,11.1771836683
557,11.1734399654
558,11.170842893
559,11.1685280882
560,11.1654990789
561,11.1613654522
562,11.157735403
563,11.1540444988
564,11.1506584331
565,11.1482894667
566,11.1442970397
567,11.1402539942
568,11.1374154927
569,11.1351941578
570,11.1325278826
571,11.1289128794
572,11.1259764243
573,11.1232635438
574,11.1198211226
575,11.1169163971
576,11.1134068632
577,11.1096959527
578,11.1061337992
579,11.1032688921
580,11.100030447
581,11.0970711644
582,11.0938223417
583,11.0909841366
584,11.0883201398
585,11.0843820155
586,11.0804085669
587,11.0785172586
588,11.0766622028
589,11.0742672342
590,11.0714324905
591,11.0685821747
592,11.0636830786
593,11.0630476701
594,11.0596887117
595,11.0571752411
596,11.0547773887
597,11.0512361147
598,11.0482956141
599,11.0444894534
600,11.0427201755
601,11.0412384975
602,11.0378445399
603,11.0357118487
604,11.032821037
605,11.0304328483
606,11.0299442183
607,11.0262193123
608,11.0232736341
609,11.0203507812
610,11.0180190478
